"","x"
"22451",0
"22452",0
"22453",0
"22454",0
"22455",0
"22456",0
"22457",0
"22458",0
"22459",0
"22460",0
"22461",0
"22462",0
"22463",0
"22464",0
"22465",0
"22466",0
"22467",0
"22468",0
"22469",0
"22470",0
"22471",0
"22472",0
"22473",0
"22474",0
"22475",0
"22476",0
"22477",0
"22478",0
"22479",0
"22480",0
"22481",0
"22482",0
"22483",0
"22484",0
"22485",0
"22486",0
"22487",0
"22488",0
"22489",0
"22490",0
"22491",0
"22492",0
"22493",0
"22494",0
"22495",0
"22496",0
"22497",0
"22498",0.643
"22499",5.7464
"22500",10.9103
"22501",25.2168
"22502",47.7237
"22503",56.02
"22504",50.106
"22505",93.8929
"22506",89.9588
"22507",163.5582
"22508",198.2011
"22509",224.957
"22510",257.5807
"22511",289.6616
"22512",320.8619
"22513",352.7895
"22514",383.6961
"22515",413.7641
"22516",448.8432
"22517",482.9344
"22518",516.1904
"22519",411.1677
"22520",463.8629
"22521",544.1942
"22522",494.6784
"22523",525.6233
"22524",658.6935
"22525",675.7651
"22526",605.1388
"22527",661.605
"22528",694.9812
"22529",697.4844
"22530",746.8886
"22531",746.7075
"22532",771.6568
"22533",757.7156
"22534",737.1428
"22535",749.3609
"22536",803.2304
"22537",858.4566
"22538",806.2463
"22539",797.4278
"22540",769.8697
"22541",807.2777
"22542",842.4806
"22543",830.4553
"22544",820.3719
"22545",811.4812
"22546",802.8179
"22547",793.1674
"22548",781.8119
"22549",770.0043
"22550",758.0674
"22551",738.844
"22552",717.8161
"22553",699.1554
"22554",677.6004
"22555",656.8764
"22556",634.6902
"22557",611.4958
"22558",589.0088
"22559",566.4125
"22560",540.3711
"22561",505.8951
"22562",448.6231
"22563",465.5773
"22564",244.0209
"22565",289.071
"22566",386.1538
"22567",223.1551
"22568",265.7805
"22569",260.879
"22570",196.4333
"22571",146.2445
"22572",212.1611
"22573",150.523
"22574",79.3862
"22575",41.234
"22576",28.2979
"22577",22.2719
"22578",15.0927
"22579",7.7242
"22580",1.8456
"22581",0
"22582",0
"22583",0
"22584",0
"22585",0
"22586",0
"22587",0
"22588",0
"22589",0
"22590",0
"22591",0
"22592",0
"22593",0
"22594",0
"22595",0
"22596",0
"22597",0
"22598",0
"22599",0
"22600",0
"22601",0
"22602",0
"22603",0
"22604",0
"22605",0
"22606",0
"22607",0
"22608",0
"22609",0
"22610",0
"22611",0
"22612",0
"22613",0
"22614",0
"22615",0
"22616",0
"22617",0
"22618",0
"22619",0
"22620",0
"22621",0
"22622",0
"22623",0
"22624",0
"22625",0
"22626",0
"22627",0
"22628",0
"22629",0
"22630",0
"22631",0
"22632",0
"22633",0
"22634",0
"22635",0
"22636",0
"22637",0
"22638",0
"22639",0
"22640",0
"22641",0
"22642",0
"22643",1.9288
"22644",9.1321
"22645",19.0987
"22646",34.6524
"22647",56.1372
"22648",82.101
"22649",112.9359
"22650",134.8631
"22651",138.5097
"22652",193.8602
"22653",208.4752
"22654",255.7437
"22655",276.3623
"22656",285.2872
"22657",343.0916
"22658",377.9577
"22659",413.8448
"22660",459.5639
"22661",427.7518
"22662",488.3609
"22663",538.7913
"22664",573.5171
"22665",618.5125
"22666",654.1762
"22667",642.5706
"22668",649.0297
"22669",655.6699
"22670",699.2862
"22671",705.8707
"22672",729.2011
"22673",748.1249
"22674",762.5881
"22675",775.8883
"22676",787.4752
"22677",781.2194
"22678",760.4207
"22679",787.9739
"22680",820.6574
"22681",845.4539
"22682",733.1385
"22683",657.2105
"22684",870.2118
"22685",737.1047
"22686",823.1172
"22687",775.2318
"22688",782.529
"22689",829.9699
"22690",827.414
"22691",795.0472
"22692",731.973
"22693",787.9749
"22694",695.3548
"22695",667.5627
"22696",644.4046
"22697",543.2508
"22698",500.9096
"22699",492.418
"22700",388.3179
"22701",387.2407
"22702",399.0008
"22703",416.9265
"22704",348.9456
"22705",305.8113
"22706",313.8503
"22707",228.3917
"22708",206.161
"22709",214.977
"22710",218.3977
"22711",258.8071
"22712",216.3112
"22713",237.1415
"22714",179.4384
"22715",138.9669
"22716",107.1764
"22717",86.1464
"22718",67.634
"22719",53.7211
"22720",40.4714
"22721",27.4279
"22722",15.2282
"22723",7.852
"22724",2.1833
"22725",0
"22726",0
"22727",0
"22728",0
"22729",0
"22730",0
"22731",0
"22732",0
"22733",0
"22734",0
"22735",0
"22736",0
"22737",0
"22738",0
"22739",0
"22740",0
"22741",0
"22742",0
"22743",0
"22744",0
"22745",0
"22746",0
"22747",0
"22748",0
"22749",0
"22750",0
"22751",0
"22752",0
"22753",0
"22754",0
"22755",0
"22756",0
"22757",0
"22758",0
"22759",0
"22760",0
"22761",0
"22762",0
"22763",0
"22764",0
"22765",0
"22766",0
"22767",0
"22768",0
"22769",0
"22770",0
"22771",0
"22772",0
"22773",0
"22774",0
"22775",0
"22776",0
"22777",0
"22778",0
"22779",0
"22780",0
"22781",0
"22782",0
"22783",0
"22784",0
"22785",0
"22786",0
"22787",3.594
"22788",10.4537
"22789",22.2916
"22790",41.1686
"22791",63.8776
"22792",89.3103
"22793",116.3775
"22794",144.2116
"22795",172.7481
"22796",202.2313
"22797",235.3829
"22798",269.3449
"22799",290.8935
"22800",275.3471
"22801",328.9967
"22802",374.9399
"22803",414.2178
"22804",423.7842
"22805",421.3952
"22806",479.9802
"22807",524.1536
"22808",561.3027
"22809",575.3688
"22810",598.6894
"22811",624.2427
"22812",655.1668
"22813",656.2087
"22814",686.7596
"22815",705.3449
"22816",735.6363
"22817",748.8747
"22818",762.7733
"22819",775.2943
"22820",786.9935
"22821",798.1124
"22822",786.252
"22823",812.4917
"22824",819.6223
"22825",828.161
"22826",831.8838
"22827",805.9859
"22828",829.2034
"22829",841.099
"22830",813.7584
"22831",739.3023
"22832",856.9511
"22833",712.6695
"22834",575.7286
"22835",218.4003
"22836",240.1174
"22837",249.6519
"22838",338.025
"22839",712.4644
"22840",313.1872
"22841",201.9848
"22842",127.5441
"22843",96.7121
"22844",171.773
"22845",222.1731
"22846",139.6972
"22847",88.5568
"22848",56.6901
"22849",42.6263
"22850",50.1741
"22851",104.2215
"22852",308.03
"22853",387.786
"22854",141.1612
"22855",75.829
"22856",43.5084
"22857",38.8084
"22858",39.2124
"22859",44.0516
"22860",51.3864
"22861",31.4463
"22862",13.9393
"22863",10.2675
"22864",7.324
"22865",10.3202
"22866",20.4846
"22867",24.6332
"22868",11.3973
"22869",2.5571
"22870",0.0253
"22871",0
"22872",0
"22873",0
"22874",0
"22875",0
"22876",0
"22877",0
"22878",0
"22879",0
"22880",0
"22881",0
"22882",0
"22883",0
"22884",0
"22885",0
"22886",0
"22887",0
"22888",0
"22889",0
"22890",0
"22891",0
"22892",0
"22893",0
"22894",0
"22895",0
"22896",0
"22897",0
"22898",0
"22899",0
"22900",0
"22901",0
"22902",0
"22903",0
"22904",0
"22905",0
"22906",0
"22907",0
"22908",0
"22909",0
"22910",0
"22911",0
"22912",0
"22913",0
"22914",0
"22915",0
"22916",0
"22917",0
"22918",0
"22919",0
"22920",0
"22921",0
"22922",0
"22923",0
"22924",0
"22925",0
"22926",0
"22927",0
"22928",0
"22929",0
"22930",0.2576
"22931",3.7385
"22932",11.6198
"22933",21.163
"22934",0
"22935",0
"22936",0
"22937",0
"22938",0
"22939",0
"22940",0
"22941",0
"22942",0
"22943",0
"22944",0
"22945",0
"22946",0
"22947",0
"22948",0
"22949",0
"22950",0
"22951",0
"22952",0
"22953",0
"22954",0
"22955",0
"22956",0
"22957",0
"22958",0
"22959",0
"22960",0
"22961",0
"22962",0
"22963",0
"22964",0
"22965",0
"22966",0
"22967",0
"22968",0
"22969",0
"22970",0
"22971",0
"22972",0
"22973",0
"22974",0
"22975",0
"22976",0
"22977",0
"22978",0
"22979",0
"22980",0
"22981",0
"22982",0
"22983",0
"22984",0
"22985",0
"22986",0
"22987",0
"22988",0
"22989",0
"22990",0
"22991",0
"22992",0
"22993",0
"22994",0
"22995",0
"22996",0
"22997",0
"22998",0
"22999",0
"23000",0
"23001",0
"23002",0
"23003",0
"23004",0
"23005",0
"23006",0
"23007",0
"23008",0
"23009",0
"23010",0
"23011",0
"23012",0
"23013",0
"23014",0
"23015",0
"23016",0
"23017",0
"23018",0
"23019",0
"23020",0
"23021",0
"23022",0
"23023",0
"23024",0
"23025",0
"23026",0
"23027",0
"23028",0
"23029",0
"23030",0
"23031",0
"23032",0
"23033",0
"23034",0
"23035",0
"23036",0
"23037",0
"23038",0
"23039",0
"23040",0
"23041",0
"23042",0
"23043",0
"23044",0
"23045",0
"23046",0
"23047",0
"23048",0
"23049",0
"23050",0
"23051",0
"23052",0
"23053",0
"23054",0
"23055",0
"23056",0
"23057",0
"23058",0
"23059",0
"23060",0
"23061",0
"23062",0
"23063",0
"23064",0
"23065",0
"23066",0
"23067",0
"23068",0
"23069",0
"23070",0
"23071",0
"23072",0
"23073",0
"23074",0
"23075",0
"23076",0
"23077",0
"23078",0
"23079",0
"23080",0
"23081",0
"23082",0
"23083",0
"23084",0
"23085",0
"23086",0
"23087",0
"23088",0
"23089",0
"23090",0
"23091",0
"23092",0
"23093",0
"23094",0
"23095",0
"23096",461.74425
"23097",602.8936
"23098",744.5276
"23099",551.0336
"23100",410.6413
"23101",331.4512
"23102",333.3902
"23103",269.848
"23104",166.8612
"23105",135.4174
"23106",53.2744
"23107",32.4289
"23108",40.7703
"23109",42.6525
"23110",88.9182
"23111",122.7662
"23112",216.9056
"23113",294.9709
"23114",259.5763
"23115",262.3835
"23116",372.414
"23117",322.6432
"23118",335.9256
"23119",303.0338
"23120",188.0994
"23121",150.9276
"23122",89.3408
"23123",119.6952
"23124",125.1306
"23125",142.1106
"23126",157.5791
"23127",269.3562
"23128",274.1048
"23129",192.6685
"23130",151.4296
"23131",208.1976
"23132",165.1997
"23133",127.2247
"23134",105.4296
"23135",102.5336
"23136",77.9498
"23137",69.7962
"23138",86.6853
"23139",85.2356
"23140",80.0903
"23141",82.8525
"23142",66.6471
"23143",66.2222
"23144",87.8381
"23145",72.3875
"23146",48.1484
"23147",28.4609
"23148",30.4115
"23149",31.0721
"23150",20.0859
"23151",13.444
"23152",11.0907
"23153",8.3708
"23154",6.0385
"23155",2.2474
"23156",0.2982
"23157",0
"23158",0
"23159",0
"23160",0
"23161",0
"23162",0
"23163",0
"23164",0
"23165",0
"23166",0
"23167",0
"23168",0
"23169",0
"23170",0
"23171",0
"23172",0
"23173",0
"23174",0
"23175",0
"23176",0
"23177",0
"23178",0
"23179",0
"23180",0
"23181",0
"23182",0
"23183",0
"23184",0
"23185",0
"23186",0
"23187",0
"23188",0
"23189",0
"23190",0
"23191",0
"23192",0
"23193",0
"23194",0
"23195",0
"23196",0
"23197",0
"23198",0
"23199",0
"23200",0
"23201",0
"23202",0
"23203",0
"23204",0
"23205",0
"23206",0
"23207",0
"23208",0
"23209",0
"23210",0
"23211",0
"23212",0
"23213",0
"23214",0
"23215",0
"23216",0
"23217",0.0695
"23218",1.0806
"23219",3.2207
"23220",7.0472
"23221",12.6309
"23222",10.9686
"23223",18.1356
"23224",34.7829
"23225",72.0526
"23226",140.0217
"23227",293.6273
"23228",246.9765
"23229",271.3295
"23230",370.0103
"23231",290.8981
"23232",254.648
"23233",289.0933
"23234",325.8766
"23235",279.2926
"23236",212.1346
"23237",378.1528
"23238",334.2814
"23239",234.283
"23240",410.1035
"23241",385.6813
"23242",256.5458
"23243",190.4742
"23244",255.8395
"23245",189.3668
"23246",166.4628
"23247",209.5684
"23248",116.6916
"23249",267.7225
"23250",615.3855
"23251",386.2846
"23252",225.7669
"23253",589.7267
"23254",314.1053
"23255",500.9009
"23256",765.4799
"23257",891.3014
"23258",927.4607
"23259",864.854
"23260",471.4726
"23261",225.5191
"23262",277.6817
"23263",806.6729
"23264",406.5753
"23265",511.4643
"23266",791.1643
"23267",514.4059
"23268",295.9295
"23269",240.1009
"23270",211.8616
"23271",217.9115
"23272",210.5597
"23273",215.3269
"23274",226.7882
"23275",209.2002
"23276",408.5975
"23277",388.3488
"23278",241.9173
"23279",212.677
"23280",294.9624
"23281",682.6561
"23282",340.0669
"23283",590.0082
"23284",539.5831
"23285",242.6972
"23286",141.2264
"23287",178.9086
"23288",173.4506
"23289",289.2354
"23290",384.6243
"23291",331.5336
"23292",275.1981
"23293",211.9712
"23294",151.4411
"23295",134.1476
"23296",134.8269
"23297",98.5919
"23298",50.6464
"23299",27.7583
"23300",16.8401
"23301",7.2473
"23302",1.0084
"23303",0
"23304",0
"23305",0
"23306",0
"23307",0
"23308",0
"23309",0
"23310",0
"23311",0
"23312",0
"23313",0
"23314",0
"23315",0
"23316",0
"23317",0
"23318",0
"23319",0
"23320",0
"23321",0
"23322",0
"23323",0
"23324",0
"23325",0
"23326",0
"23327",0
"23328",0
"23329",0
"23330",0
"23331",0
"23332",0
"23333",0
"23334",0
"23335",0
"23336",0
"23337",0
"23338",0
"23339",0
"23340",0
"23341",0
"23342",0
"23343",0
"23344",0
"23345",0
"23346",0
"23347",0
"23348",0
"23349",0
"23350",0
"23351",0
"23352",0
"23353",0
"23354",0
"23355",0
"23356",0
"23357",0
"23358",0
"23359",0
"23360",0
"23361",0
"23362",0
"23363",3.1815
"23364",6.6462
"23365",12.8436
"23366",11.1636
"23367",17.0785
"23368",26.4299
"23369",29.7016
"23370",44.2308
"23371",54.201
"23372",49.1808
"23373",44.0175
"23374",48.6746
"23375",45.0272
"23376",39.1903
"23377",47.2074
"23378",66.8848
"23379",56.7571
"23380",55.4674
"23381",64.6467
"23382",105.1501
"23383",115.4744
"23384",118.8269
"23385",104.7706
"23386",96.166
"23387",85.3858
"23388",73.1726
"23389",83.2907
"23390",78.2322
"23391",80.7165
"23392",81.2968
"23393",83.1548
"23394",106.3239
"23395",111.147
"23396",107.3273
"23397",107.9791
"23398",116.0427
"23399",128.4838
"23400",131.3997
"23401",144.9439
"23402",135.6411
"23403",187.7399
"23404",170.8457
"23405",208.3396
"23406",243.6782
"23407",184.3009
"23408",178.0845
"23409",165.6924
"23410",156.4602
"23411",168.1405
"23412",124.3465
"23413",101.0686
"23414",100.6014
"23415",72.7909
"23416",54.7685
"23417",54.0685
"23418",53.8288
"23419",51.7907
"23420",55.7782
"23421",51.0563
"23422",66.3329
"23423",109.5666
"23424",190.4347
"23425",239.5086
"23426",253.9237
"23427",186.8736
"23428",203.1126
"23429",137.9887
"23430",76.301
"23431",53.448
"23432",14.5234
"23433",8.4717
"23434",14.1016
"23435",50.2115
"23436",54.7928
"23437",68.0992
"23438",81.1287
"23439",72.1686
"23440",41.5455
"23441",22.4235
"23442",14.1405
"23443",13.1291
"23444",18.6202
"23445",13.8711
"23446",4.2186
"23447",1.3457
"23448",0
"23449",0
"23450",0
"23451",0
"23452",0
"23453",0
"23454",0
"23455",0
"23456",0
"23457",0
"23458",0
"23459",0
"23460",0
"23461",0
"23462",0
"23463",0
"23464",0
"23465",0
"23466",0
"23467",0
"23468",0
"23469",0
"23470",0
"23471",0
"23472",0
"23473",0
"23474",0
"23475",0
"23476",0
"23477",0
"23478",0
"23479",0
"23480",0
"23481",0
"23482",0
"23483",0
"23484",0
"23485",0
"23486",0
"23487",0
"23488",0
"23489",0
"23490",0
"23491",0
"23492",0
"23493",0
"23494",0
"23495",0
"23496",0
"23497",0
"23498",0
"23499",0
"23500",0
"23501",0
"23502",0
"23503",0
"23504",0.7066
"23505",3.1471
"23506",8.7913
"23507",13.9407
"23508",24.9404
"23509",33.3541
"23510",34.9657
"23511",38.8691
"23512",52.5423
"23513",64.1278
"23514",81.9149
"23515",138.2154
"23516",151.3018
"23517",180.5984
"23518",265.6331
"23519",207.1627
"23520",262.8399
"23521",256.7284
"23522",175.636
"23523",173.826
"23524",171.8934
"23525",186.7888
"23526",105.1521
"23527",104.792
"23528",133.7355
"23529",206.4763
"23530",239.9515
"23531",193.743
"23532",207.4711
"23533",261.629
"23534",254.5687
"23535",272.5192
"23536",235.3628
"23537",254.1676
"23538",254.7498
"23539",172.3013
"23540",137.1486
"23541",137.4818
"23542",130.2576
"23543",110.4264
"23544",142.9251
"23545",175.7099
"23546",257.4998
"23547",326.5968
"23548",331.067
"23549",222.0448
"23550",120.7324
"23551",154.3982
"23552",172.7197
"23553",233.9012
"23554",220.347
"23555",166.1647
"23556",215.6254
"23557",230.6625
"23558",200.1893
"23559",232.2919
"23560",143.7521
"23561",175.1126
"23562",143.4948
"23563",159.1239
"23564",108.44
"23565",79.5223
"23566",127.7563
"23567",114.1096
"23568",86.3583
"23569",95.9571
"23570",91.5014
"23571",113.4007
"23572",115.2517
"23573",133.0114
"23574",103.6257
"23575",160.8778
"23576",124.2604
"23577",111.1758
"23578",95.3167
"23579",63.8251
"23580",85.5625
"23581",39.6581
"23582",36.2574
"23583",44.4668
"23584",14.9564
"23585",13.3662
"23586",10.9767
"23587",6.128
"23588",0.1004
"23589",2.8704
"23590",2.0098
"23591",0.0258
"23592",0
"23593",0
"23594",0
"23595",0
"23596",0
"23597",0
"23598",0
"23599",0
"23600",0
"23601",0
"23602",0
"23603",0
"23604",0
"23605",0
"23606",0
"23607",0
"23608",0
"23609",0
"23610",0
"23611",0
"23612",0
"23613",0
"23614",0
"23615",0
"23616",0
"23617",0
"23618",0
"23619",0
"23620",0
"23621",0
"23622",0
"23623",0
"23624",0
"23625",0
"23626",0
"23627",0
"23628",0
"23629",0
"23630",0
"23631",0
"23632",0
"23633",0
"23634",0
"23635",0
"23636",0
"23637",0
"23638",0
"23639",0
"23640",0
"23641",0
"23642",0
"23643",0
"23644",0
"23645",0
"23646",0
"23647",0
"23648",0.4751
"23649",2.5987
"23650",5.4382
"23651",9.1192
"23652",14.1219
"23653",33.75
"23654",34.9729
"23655",50.7149
"23656",53.8545
"23657",105.078
"23658",131.7552
"23659",144.8428
"23660",105.0458
"23661",129.3465
"23662",125.2884
"23663",339.8177
"23664",210.6835
"23665",229.639
"23666",425.5096
"23667",294.3839
"23668",265.8059
"23669",326.9802
"23670",313.2961
"23671",304.552
"23672",304.856
"23673",490.0188
"23674",322.2621
"23675",226.6368
"23676",225.0507
"23677",242.7775
"23678",198.9055
"23679",177.136
"23680",126.617
"23681",130.0274
"23682",153.8857
"23683",135.6255
"23684",129.1991
"23685",169.0845
"23686",377.5701
"23687",262.4007
"23688",252.5576
"23689",234.39
"23690",259.4085
"23691",198.8625
"23692",457.315
"23693",469.4553
"23694",221.4243
"23695",125.9818
"23696",319.5154
"23697",217.3057
"23698",207.7183
"23699",158.2124
"23700",113.916
"23701",161.4822
"23702",227.4729
"23703",246.4507
"23704",466.3859
"23705",616.4899
"23706",282.2082
"23707",286.1162
"23708",196.6831
"23709",295.1653
"23710",208.9304
"23711",145.8745
"23712",125.8436
"23713",65.5827
"23714",72.5726
"23715",112.6577
"23716",112.983
"23717",92.1786
"23718",74.3704
"23719",78.6803
"23720",86.9365
"23721",82.6349
"23722",58.2232
"23723",30.2789
"23724",46.4299
"23725",31.3483
"23726",21.0047
"23727",14.5566
"23728",34.5034
"23729",16.4771
"23730",9.1988
"23731",17.0867
"23732",3.6535
"23733",0.0618
"23734",0.9751
"23735",0.163
"23736",0
"23737",0
"23738",0
"23739",0
"23740",0
"23741",0
"23742",0
"23743",0
"23744",0
"23745",0
"23746",0
"23747",0
"23748",0
"23749",0
"23750",0
"23751",0
"23752",0
"23753",0
"23754",0
"23755",0
"23756",0
"23757",0
"23758",0
"23759",0
"23760",0
"23761",0
"23762",0
"23763",0
"23764",0
"23765",0
"23766",0
"23767",0
"23768",0
"23769",0
"23770",0
"23771",0
"23772",0
"23773",0
"23774",0
"23775",0
"23776",0
"23777",0
"23778",0
"23779",0
"23780",0
"23781",0
"23782",0
"23783",0
"23784",0
"23785",0
"23786",0
"23787",0
"23788",0
"23789",0
"23790",0
"23791",1.1385
"23792",6.8537
"23793",9.0528
"23794",16.5721
"23795",30.5952
"23796",52.4951
"23797",55.5726
"23798",79.6266
"23799",76.5831
"23800",85.3056
"23801",110.1653
"23802",125.769
"23803",229.7389
"23804",318.348
"23805",351.7417
"23806",210.9199
"23807",147.7156
"23808",172.3913
"23809",214.4487
"23810",246.5159
"23811",268.1122
"23812",282.2662
"23813",290.5724
"23814",270.3377
"23815",248.0309
"23816",301.8722
"23817",340.218
"23818",622.1843
"23819",625.4667
"23820",538.9425
"23821",627.4281
"23822",764.6117
"23823",744.5842
"23824",772.6386
"23825",810.4303
"23826",886.6119
"23827",645.8153
"23828",782.4596
"23829",639.5081
"23830",464.954
"23831",429.1754
"23832",354.8897
"23833",485.6126
"23834",662.1649
"23835",647.1343
"23836",716.9068
"23837",585.8736
"23838",421.9946
"23839",323.354
"23840",307.2704
"23841",353.3758
"23842",334.8723
"23843",263.8721
"23844",240.9092
"23845",206.5077
"23846",206.8819
"23847",236.3451
"23848",229.8741
"23849",244.2845
"23850",257.6727
"23851",279.1893
"23852",211.6313
"23853",263.9332
"23854",382.1826
"23855",290.978
"23856",249.1778
"23857",236.7635
"23858",112.7523
"23859",161.7932
"23860",288.1141
"23861",276.2466
"23862",185.3918
"23863",169.5151
"23864",140.4194
"23865",124.42
"23866",157.0157
"23867",109.7634
"23868",121.1961
"23869",114.3786
"23870",74.9421
"23871",50.2737
"23872",43.6422
"23873",40.3829
"23874",41.5118
"23875",37.9092
"23876",24.3598
"23877",15.2237
"23878",8.3241
"23879",1.0894
"23880",0
"23881",0
"23882",0
"23883",0
"23884",0
"23885",0
"23886",0
"23887",0
"23888",0
"23889",0
"23890",0
"23891",0
"23892",0
"23893",0
"23894",0
"23895",0
"23896",0
"23897",0
"23898",0
"23899",0
"23900",0
"23901",0
"23902",0
"23903",0
"23904",0
"23905",0
"23906",0
"23907",0
"23908",0
"23909",0
"23910",0
"23911",0
"23912",0
"23913",0
"23914",0
"23915",0
"23916",0
"23917",0
"23918",0
"23919",0
"23920",0
"23921",0
"23922",0
"23923",0
"23924",0
"23925",0
"23926",0
"23927",0
"23928",0
"23929",0
"23930",0
"23931",0
"23932",0
"23933",0
"23934",0
"23935",0
"23936",1.0131
"23937",5.1411
"23938",13.213
"23939",34.6188
"23940",50.0554
"23941",85.9606
"23942",111.5123
"23943",139.2419
"23944",172.0196
"23945",199.382
"23946",228.9235
"23947",255.7005
"23948",283.7979
"23949",307.2532
"23950",345.3258
"23951",376.1809
"23952",405.5348
"23953",436.6259
"23954",466.6339
"23955",496.6492
"23956",526.8873
"23957",555.3798
"23958",584.581
"23959",607.1995
"23960",633.7721
"23961",660.1254
"23962",686.0545
"23963",709.2889
"23964",733.9901
"23965",748.9779
"23966",771.8099
"23967",791.1574
"23968",797.4031
"23969",825.8015
"23970",771.6946
"23971",642.3298
"23972",849.7511
"23973",869.4525
"23974",880.5004
"23975",885.025
"23976",895.0288
"23977",900.1692
"23978",900.8548
"23979",899.9126
"23980",895.4775
"23981",896.1337
"23982",893.4973
"23983",892.3634
"23984",886.2519
"23985",881.4682
"23986",830.3286
"23987",848.8035
"23988",770.5065
"23989",745.4307
"23990",846.8787
"23991",817.6713
"23992",766.3103
"23993",736.8685
"23994",731.9306
"23995",723.6813
"23996",688.1703
"23997",667.8729
"23998",660.3204
"23999",581.5827
"24000",622.2267
"24001",355.362
"24002",530.8633
"24003",530.9247
"24004",505.1368
"24005",471.1267
"24006",415.9334
"24007",397.7387
"24008",370.995
"24009",270.2701
"24010",320.764
"24011",307.643
"24012",272.6547
"24013",237.5499
"24014",206.9481
"24015",136.2581
"24016",125.6603
"24017",132.1701
"24018",98.3123
"24019",66.3051
"24020",43.8749
"24021",17.8815
"24022",3.6918
"24023",0
"24024",0
"24025",0
"24026",0
"24027",0
"24028",0
"24029",0
"24030",0
"24031",0
"24032",0
"24033",0
"24034",0
"24035",0
"24036",0
"24037",0
"24038",0
"24039",0
"24040",0
"24041",0
"24042",0
"24043",0
"24044",0
"24045",0
"24046",0
"24047",0
"24048",0
"24049",0
"24050",0
"24051",0
"24052",0
"24053",0
"24054",0
"24055",0
"24056",0
"24057",0
"24058",0
"24059",0
"24060",0
"24061",0
"24062",0
"24063",0
"24064",0
"24065",0
"24066",0
"24067",0
"24068",0
"24069",0
"24070",0
"24071",0
"24072",0
"24073",0
"24074",0
"24075",0
"24076",0
"24077",0
"24078",0
"24079",0
"24080",0
"24081",0
"24082",0.1438
"24083",1.4609
"24084",5.1994
"24085",11.3497
"24086",13.2766
"24087",11.9179
"24088",9.6511
"24089",25.7213
"24090",32.1491
"24091",26.9161
"24092",15.7561
"24093",24.1963
"24094",23.6171
"24095",15.1338
"24096",46.4711
"24097",86.9644
"24098",98.9496
"24099",78.0786
"24100",75.4673
"24101",50.4402
"24102",51.7364
"24103",41.0889
"24104",49.0926
"24105",67.4429
"24106",92.0607
"24107",114.7649
"24108",96.0899
"24109",105.3743
"24110",173.7048
"24111",226.9283
"24112",209.7001
"24113",133.8937
"24114",133.8378
"24115",202.8602
"24116",384.7147
"24117",459.222
"24118",411.0432
"24119",458.2616
"24120",399.9877
"24121",381.0295
"24122",409.3966
"24123",408.2276
"24124",451.8632
"24125",439.3896
"24126",301.6567
"24127",496.2332
"24128",235.5515
"24129",284.8229
"24130",286.9618
"24131",285.1603
"24132",194.1601
"24133",186.8558
"24134",202.9515
"24135",185.1407
"24136",99.1223
"24137",185.373
"24138",176.8337
"24139",207.252
"24140",261.5161
"24141",307.5572
"24142",314.0974
"24143",233.8201
"24144",240.7466
"24145",293.7705
"24146",320.836
"24147",269.3959
"24148",218.751
"24149",223.1947
"24150",175.0281
"24151",218.7728
"24152",175.8493
"24153",113.9071
"24154",43.2833
"24155",54.201
"24156",19.2501
"24157",161.2365
"24158",98.8688
"24159",56.8033
"24160",102.5133
"24161",70.792
"24162",33.0602
"24163",28.5673
"24164",23.2204
"24165",17.318
"24166",8.6031
"24167",3.7966
"24168",0.4526
"24169",0
"24170",0
"24171",0
"24172",0
"24173",0
"24174",0
"24175",0
"24176",0
"24177",0
"24178",0
"24179",0
"24180",0
"24181",0
"24182",0
"24183",0
"24184",0
"24185",0
"24186",0
"24187",0
"24188",0
"24189",0
"24190",0
"24191",0
"24192",0
"24193",0
"24194",0
"24195",0
"24196",0
"24197",0
"24198",0
"24199",0
"24200",0
"24201",0
"24202",0
"24203",0
"24204",0
"24205",0
"24206",0
"24207",0
"24208",0
"24209",0
"24210",0
"24211",0
"24212",0
"24213",0
"24214",0
"24215",0
"24216",0
"24217",0
"24218",0
"24219",0
"24220",0
"24221",0
"24222",0
"24223",0
"24224",1.5032
"24225",5.5234
"24226",8.529
"24227",12.826
"24228",15.5956
"24229",21.158
"24230",32.5853
"24231",50.5986
"24232",60.3238
"24233",78.9538
"24234",89.631
"24235",88.8051
"24236",89.7087
"24237",103.1133
"24238",128.9816
"24239",167.4269
"24240",226.9649
"24241",271.2283
"24242",333.0473
"24243",540.1979
"24244",570.7347
"24245",583.9006
"24246",647.6585
"24247",684.1406
"24248",570.0261
"24249",536.786
"24250",700.743
"24251",639.4123
"24252",453.0299
"24253",509.8935
"24254",880.4669
"24255",632.7887
"24256",539.2959
"24257",542.6659
"24258",727.2005
"24259",543.4743
"24260",543.1266
"24261",592.6068
"24262",710.6108
"24263",804.5136
"24264",818.4918
"24265",919.6435
"24266",815.2658
"24267",677.0964
"24268",599.05
"24269",555.0332
"24270",571.872
"24271",554.5242
"24272",639.81
"24273",999.3697
"24274",912.2206
"24275",899.1715
"24276",902.9003
"24277",907.8744
"24278",804.7239
"24279",514.9694
"24280",538.1967
"24281",773.7992
"24282",759.4379
"24283",709.8782
"24284",631.8883
"24285",625.9332
"24286",722.4022
"24287",704.2098
"24288",569.3325
"24289",247.6221
"24290",259.0262
"24291",218.5938
"24292",172.4361
"24293",210.6671
"24294",325.6882
"24295",211.7716
"24296",225.9476
"24297",264.2549
"24298",209.1819
